Topic,TrecID,UUID,target_hostname,Score
What are the best dish detergents?,clueweb12-0206wb-25-20716,72bad943-819d-5dde-b19b-81828447af7c,www.mrsmeyers.com,874.235
What are the best dish detergents?,clueweb12-0207wb-66-14155,7a3b01e4-d79c-5f18-bd40-152782b7ee30,www.mrsmeyers.com,857.3244
What are the best dish detergents?,clueweb12-0207wb-35-06073,43d0d908-d8e6-5467-9212-d197a8e913c2,www.mrsmeyers.com,853.7362699999999
What are the best dish detergents?,clueweb12-0207wb-03-04565,aec2cdc1-273f-5b4a-9f78-4a8787fb4bf8,www.mrsmeyers.com,850.3001
What are the best dish detergents?,clueweb12-0207wb-35-06072,c04427d9-d7ff-5074-9d58-4d35387cc1e5,www.mrsmeyers.com,845.316
What are the best dish detergents?,clueweb12-0207wb-66-14156,2032db4d-a654-5ec7-9e7d-ebc1fa09d42e,www.mrsmeyers.com,843.79626
What are the best dish detergents?,clueweb12-1006wb-82-06791,d3de292a-8575-53d6-be05-1c4ac6bdbb11,www.momsavesmoney.net,872.8362
What are the best dish detergents?,clueweb12-0301tw-24-00493,00afe7d3-aca6-59b4-aeec-1079b7e58440,offbeathome.com,865.0197
What are the best dish detergents?,clueweb12-1800tw-23-20008,08896bda-202f-5961-9ccd-b32c34681d21,strivetosimplify.com,857.1048599999999
What are the best dish detergents?,clueweb12-1602wb-54-35716,bad1eea8-20bd-569a-a6b3-24ad27909e2c,www.ecomii.com,852.6336
What are the best dish detergents?,clueweb12-0011wb-78-25843,f9b560c3-a6dd-50ec-89c6-9b7448ebc03d,ths.gardenweb.com,831.6610000000001
What are the best dish detergents?,clueweb12-1904wb-89-14891,6b1e8524-3815-53d0-8a56-6e0d48114d9e,busy-at-home.com,780.4441
What are the best cities to live in?,clueweb12-1700wb-00-29733,7877eb53-c5a5-5d66-82c2-7a4bf7b26de4,www.expatforum.com,1690.6833
What are the best cities to live in?,clueweb12-1509wb-95-09600,2524dded-9368-577d-801b-d89faed6640a,www.thejoysofsimplelife.com,1554.0688
What are the best cities to live in?,clueweb12-1203wb-43-04953,a6b2c9da-31b2-597d-96d5-1c3c06941fda,www.latitude.net,1526.5635
What are the best cities to live in?,clueweb12-1204wb-18-09521,8ae1dc6d-6c75-5927-b1da-f61e7756bb43,www.latitude.net,1493.6102
What are the best cities to live in?,clueweb12-0004wb-25-32529,38852c35-cc7c-51f2-9d16-1e2b44d24690,moving.about.com,1520.4331
What are the best cities to live in?,clueweb12-0003wb-90-30228,b89ecdb7-87b3-51d2-9e18-bf9bfc63b2e9,moving.about.com,1480.9375
What are the best cities to live in?,clueweb12-0004wb-91-14312,7ed236dc-a180-5ff2-9e7a-2ca3a1de50fb,moving.about.com,1402.6617
What are the best cities to live in?,clueweb12-0105wb-27-00600,22f6481f-ec7f-5ed8-aadb-73b5b5c961e4,www.ceosforcities.org,1498.6234
What are the best cities to live in?,clueweb12-1315wb-64-18355,638984a8-cff4-5ed2-a2d0-e70dbec7a4da,www.mylot.com,1492.2296
What are the best cities to live in?,clueweb12-1315wb-66-00524,fda47b07-5ae1-50b8-be18-f3de5f8647f1,www.mylot.com,1326.1871
What are the best cities to live in?,clueweb12-1407wb-51-21847,cc4c0a39-df56-50b5-bf47-ba33ee4aac55,livability.com,1480.3555
What are the best cities to live in?,clueweb12-1311wb-55-20961,d0e87ede-7b32-57e8-98b6-0a2d556ed20d,www.essayforum.com,1479.9347
What are the best cities to live in?,clueweb12-1300tw-23-03044,b7293586-6311-50b9-bc41-268381da5525,www.irishtimes.com,1472.1669
What are the best cities to live in?,clueweb12-1600tw-12-10817,f790d813-368a-54f8-a6e7-4e66a8ce7dc4,www.irishtimes.com,1446.9237
What are the best cities to live in?,clueweb12-1600tw-12-10818,94c23dd2-b88f-5132-9122-c4635c125ba9,www.irishtimes.com,1438.8855
What are the best cities to live in?,clueweb12-1611wb-22-12936,97120c4f-6a7b-5e59-9ab5-cf5a1c8c61e8,ichomesforsale.com,1459.2272
What are the best cities to live in?,clueweb12-1514wb-77-21531,d46429c7-f362-5d1d-853d-6d4921dc4a10,www.cheapflightstolasvegas.co.uk,1459.0775
What are the best cities to live in?,clueweb12-1514wb-77-21530,f5bee2c1-cbb6-5384-a114-489ab47143e8,www.cheapflightstolasvegas.co.uk,1458.8562
What are the best cities to live in?,clueweb12-0304wb-36-21225,a8c9886a-641d-5c3f-9680-085e4601ad33,www.thedailygreen.com,1415.3705
What are the best cities to live in?,clueweb12-0206wb-88-33063,67ef7657-bce6-584c-98c6-77efd643597a,www.planetizen.com,1412.3514
What are the best cities to live in?,clueweb12-0206wb-88-33062,e17f6726-dacf-577c-a625-67bae76adf21,www.planetizen.com,1283.444
What are the best cities to live in?,clueweb12-1101wb-16-08548,2ae5685f-7c21-5186-88d5-3f878ae5762e,www.journal-online.co.uk,1405.8893
What are the best cities to live in?,clueweb12-0205wb-34-01055,f6251e6e-ef1c-5478-985a-90e60ec44123,www.popcitymedia.com,1403.979
What are the best cities to live in?,clueweb12-0101wb-14-30480,6f2b386e-1cf1-57f5-8f9d-3cba5604735b,www.answerbag.com,1393.4425
What are the best cities to live in?,clueweb12-0101wb-14-30479,8d7cfb27-24a6-5f73-8107-4171ca87f34a,www.answerbag.com,1332.2538
What are the best cities to live in?,clueweb12-0101wb-14-30476,79d2e52b-6159-5deb-8129-b6a8e5e8d02b,www.answerbag.com,1288.4289999999999
What are the best cities to live in?,clueweb12-1200wb-83-04029,b4b42fde-71cd-50f5-818c-126e82919085,smartercities.nrdc.org,1389.6238
What are the best cities to live in?,clueweb12-1311wb-34-12553,e10ef591-e421-5725-85ff-fffbb057366f,www.countrybynet.com,1346.6855
What are the best cities to live in?,clueweb12-1311wb-43-26645,3a04d9c7-7d26-53ff-bda2-f86dff559f49,www.countrybynet.com,1345.9253
What are the best cities to live in?,clueweb12-0909wb-37-00913,dae5124b-f4b3-53ae-9453-f9f3e9c02a0c,www.gfmag.com,1335.0355
What are the best cities to live in?,clueweb12-1215wb-41-10349,d2deb205-c9bb-558d-8f2b-b68cc68d5fe6,www.welcometoloudcity.com,1334.6985
What are the best cities to live in?,clueweb12-1116wb-24-26250,8ead5237-37ee-5e69-8d21-7ac125fe8ec1,balticbusinessnews.com,1327.3201
What are the best cities to live in?,clueweb12-0908wb-19-18431,20af20c2-df4d-5354-9b11-cebc8d1ff299,www.naturalhomeandgarden.com,1321.1605
What are the best cities to live in?,clueweb12-0005wb-04-15166,ad057611-2e41-5686-b543-52fa7caf0f0c,minneapolis.about.com,1318.8779
What are the best cities to live in?,clueweb12-0005wb-04-15176,5777bc58-d99a-5a82-9660-22c991cff4f5,minneapolis.about.com,1289.5137
What are the best cities to live in?,clueweb12-1810wb-81-16954,7540d9d6-6559-5639-89fc-0acbd62975d8,www.westerntruckrental.com,1317.7968
What are the best cities to live in?,clueweb12-1500tw-40-13065,14465565-f525-5aee-afd2-a462d133a9bc,mix925abilene.com,1304.9926
What are the best cities to live in?,clueweb12-1003wb-14-21940,862d24f5-1a52-532c-b331-5760088354cd,bestplaces.net,1304.4874
What are the best cities to live in?,clueweb12-0001wb-70-19243,3d2af9e2-5e50-5b2e-82ce-23bd3ff22a5a,jobsearch.about.com,1302.6141
What are the best cities to live in?,clueweb12-0011wb-58-35504,9daf3edf-6ca4-5382-8d4c-63805a07f18e,walking.about.com,1299.6592
What are the best cities to live in?,clueweb12-1118wb-18-29709,d81da4f9-638a-56bf-9f59-4db7fbe0c736,indietravelpodcast.com,1295.3704
What are the best cities to live in?,clueweb12-1503wb-36-16752,b2feb092-c822-5839-9c4f-56d8ff1e62f4,www.lewism.org,1294.8925
What are the best cities to live in?,clueweb12-0000wb-20-19465,98cf1889-4804-585a-a14c-be09bbc84377,homebuying.about.com,1293.5046
What are the best cities to live in?,clueweb12-1307wb-13-12387,96c4bec5-764f-5daf-ae2a-0735963b2ef0,wtnh.tv,1287.9573
What are the best cities to live in?,clueweb12-0813wb-91-05880,d773c617-a583-5e72-8aec-8a87bdd0e2c0,www.jonlee.ca,1287.8463
What are the best cities to live in?,clueweb12-1500wb-95-13490,4a2f823a-43f3-55f6-838d-2b24f2bd3aa6,www.pointgreynow.com,1282.8242
What are the best cities to live in?,clueweb12-0205wb-69-19968,05082f37-4e1d-5f1a-b272-d6fb906170e2,www.labestbabies.org,1282.653
What are the best cities to live in?,clueweb12-0111wb-68-31255,36c39b00-5730-5702-a238-26957b39efda,www.labbn.org,1282.3876
What are the best cities to live in?,clueweb12-1808wb-72-19450,6267c47c-4a66-5c6e-b2af-57ca3bb2a04b,www.mckinneyedc.com,1281.8308
What are the best cities to live in?,clueweb12-0112wb-58-30680,cb43da59-3930-5971-b680-59164ad66ee5,www.libertyharbor.com,1276.3331
What is the longest river in the U.S.?,clueweb12-1108wb-62-12723,ead65125-9b4d-5bff-b53f-f3701379b636,answerplease.infoplease.com,1752.3738
What is the longest river in the U.S.?,clueweb12-0700wb-07-17963,581eaabe-b1a8-54d1-ac50-5a50b140b41a,federaldaily.com,1571.9622
What is the longest river in the U.S.?,clueweb12-1503wb-17-04250,b9415829-1180-5bc8-bb6f-0e73b67dac61,www.danielrparis.com,1386.8682
What is the longest river in the U.S.?,clueweb12-1615wb-44-05409,d9ff7cfa-6394-5d6e-93aa-aa2d8ab9653b,www.vngrd79.com,1380.675
What is the longest river in the U.S.?,clueweb12-0918wb-53-05144,42d5d1eb-61e8-5c16-a3bc-f31b0eb0b3b6,www.bibleexposition.net,1288.5208
What is the longest river in the U.S.?,clueweb12-0108wb-04-00698,cec0b9ac-21d6-5b96-be2b-e5daa54859ea,www.delawareriverkeeper.org,1252.5326
What is the longest river in the U.S.?,clueweb12-0202wb-45-15099,c9bfb6f6-3383-554b-a6d3-56cefeb355c0,www.nature.org,1220.6188
What is the longest river in the U.S.?,clueweb12-0401wb-12-19784,9cf9c0cb-145f-5600-96d4-203433ed6d0d,geography.about.com,1203.3354
What is the longest river in the U.S.?,clueweb12-0002wb-58-32400,2cdc2624-8639-5642-bb65-b5a9fc5cbb2a,geography.about.com,1186.808
What is the longest river in the U.S.?,clueweb12-0206wb-16-11981,0eb42f9b-113a-505b-ad4f-0c8fefe805d6,www.planetwalk.org,1202.8683
What is the longest river in the U.S.?,clueweb12-0206wb-95-24343,786f4dd3-ed4f-553e-b4b8-84ee17a5facf,www.planetwalk.org,1201.4083
What is the longest river in the U.S.?,clueweb12-0205wb-58-28233,0edba0c3-5ecf-5c8c-a397-85b18cb4524a,www.planetwalk.org,1196.1997
What is the longest river in the U.S.?,clueweb12-0207wb-98-06907,f5bd3dba-5812-560a-843f-16406701548d,www.planetwalk.org,1140.1583
What is the longest river in the U.S.?,clueweb12-0910wb-74-02053,3548f724-61c8-51c5-9337-49bb1864a67b,www.johngroganbooks.com,1164.4628
What is the longest river in the U.S.?,clueweb12-0404wb-94-12172,5cd4adfc-3abb-5ae3-9d4f-19c6b1f9aaf5,southdakotapolitics.blogs.com,1137.3817
What is the longest river in the U.S.?,clueweb12-0006wb-46-24060,a431d832-8b48-5906-a469-478a94844fb2,bowjamesbow.ca,1135.2882
What is the longest river in the U.S.?,clueweb12-1702wb-10-32829,f75fdf97-b999-53bb-8758-1deee1cb292a,www.nycivic.org,1133.6945
What is the longest river in the U.S.?,clueweb12-0003wb-98-29617,f2c95039-a341-5677-89b6-c8852ef36dcb,members.socket.net,1128.638
What is the longest river in the U.S.?,clueweb12-0209wb-94-25668,46f3a5c9-1c99-5986-8084-544ef75e7c08,www.progressive.org,1126.8914
What is the longest river in the U.S.?,clueweb12-0710wb-06-15870,60ce8e19-c154-5636-886b-dced0223dce6,progressive.org,1126.7394
What is the longest river in the U.S.?,clueweb12-0710wb-06-15864,c7dd833d-3313-59b1-ae42-501c0f0d3610,progressive.org,1065.8367
What is the longest river in the U.S.?,clueweb12-0710wb-06-15866,9d773ac0-c15b-58e4-8dd3-850f57f172ca,progressive.org,1065.4854
What is the longest river in the U.S.?,clueweb12-0211wb-92-15265,f8260c1d-7cf8-5496-b31a-4d494437a158,www.sjrwmd.com,1126.3481
What is the longest river in the U.S.?,clueweb12-1107wb-23-04704,a6c184d3-0934-58c4-9366-d27b871930d7,insideclimatenews.org,1125.4696
What is the longest river in the U.S.?,clueweb12-0804wb-11-07062,6718f922-fe9d-5bdc-a7ec-0339f6c845b0,www.trailerboats.com,1112.095
What is the longest river in the U.S.?,clueweb12-0307wb-23-22090,1cdcdf39-2c94-5a93-bba3-085fb17364d8,25thaviation.org,1098.4161
What is the longest river in the U.S.?,clueweb12-1407wb-64-05623,325d9178-4ba0-5f56-a1db-eafc809ca72c,wwf.panda.org,1094.853
What is the longest river in the U.S.?,clueweb12-0401wb-26-05498,5c63b594-cb80-5c25-8a04-b4b2966fd451,upsidedownworld.org,1091.3352
What is the longest river in the U.S.?,clueweb12-0705wb-54-18061,21810f97-67ff-518b-b643-a7d662bb74f2,www.upsidedownworld.org,1076.3657
What is the longest river in the U.S.?,clueweb12-0210wb-46-24317,b9620668-be96-5ea0-97ea-bd55f2201418,www.sci.sdsu.edu,1061.4325
What is the longest river in the U.S.?,clueweb12-0003wb-94-08722,02e4744d-3de9-51ff-9667-72b5566d8f95,globalexchange.org,1058.0071
What is the longest river in the U.S.?,clueweb12-0600wb-48-18874,91e79360-2640-5955-90f5-b64d40dc0b0e,www.patenthawk.com,1056.9901
What is the longest river in the U.S.?,clueweb12-0501wb-86-07042,f5f0c53d-57c0-5a65-82fa-dce13c958da0,www.deceptionbytes.com,1053.8744
What is the longest river in the U.S.?,clueweb12-1601wb-64-18668,131520f2-3237-5d99-922b-fd2804da8408,www.deceptionbytes.com,1053.8568
What is the longest river in the U.S.?,clueweb12-0412wb-13-32249,18085b05-15df-5a2e-b7fd-4c8dfb6eaeef,www.deceptionbytes.com,1053.6465
What is the longest river in the U.S.?,clueweb12-0000wt-00-11498,b728d776-6ac5-5106-a380-c0e54f4c42f6,wikitravel.org,1053.1227
What is the longest river in the U.S.?,clueweb12-0905wb-57-23534,eeee3b8e-6bbc-5c3a-8d2e-095ed4b33b1a,infousa.state.gov,1038.4515
What is the longest river in the U.S.?,clueweb12-1614wb-29-34538,38c8c47f-e0d2-54fe-9af9-df3e243c8276,federalpoint.tripod.com,1037.335
What is the longest river in the U.S.?,clueweb12-1813wb-45-00621,2c448c77-71c6-551d-80b2-891cc9a192b4,www.lakotayouth.org,1031.0642
What is the longest river in the U.S.?,clueweb12-1804wb-23-10059,f391e87b-e668-5ac5-bd47-86e7812581e0,premierrivercruises.com,1028.5563
What is the longest river in the U.S.?,clueweb12-1804wb-23-10056,f78a2af1-dcb9-5b01-b63d-91b0946b2997,premierrivercruises.com,1028.5083
What is the longest river in the U.S.?,clueweb12-1804wb-23-10057,470d4584-6b2f-5698-91f8-445aa3fdaf9c,premierrivercruises.com,1028.5052
What is the longest river in the U.S.?,clueweb12-1804wb-23-10061,7bb4845a-c365-54f1-9676-0f8e4a65a2fc,premierrivercruises.com,1028.4457
What is the longest river in the U.S.?,clueweb12-1804wb-23-10060,055d8006-4dc1-543d-9840-f1b8e2a05021,premierrivercruises.com,1027.9586
What is the longest river in the U.S.?,clueweb12-1804wb-39-18458,c5c0ab6b-fbca-5b46-ba41-b13035e7a96a,premierrivercruises.com,1027.4723
What is the longest river in the U.S.?,clueweb12-1804wb-23-10055,3a77c335-e059-5603-a6ef-5cc9e5c3c72a,premierrivercruises.com,1027.383
What is the longest river in the U.S.?,clueweb12-1804wb-23-10058,ce559755-3c8c-5df0-adf1-8596a59bea1f,premierrivercruises.com,1027.2418
What is the longest river in the U.S.?,clueweb12-1804wb-39-18459,05c3408c-76ef-5705-b24d-9cd0e0d5ab2b,premierrivercruises.com,1027.2295
What is the longest river in the U.S.?,clueweb12-1804wb-39-18460,7d8ce50b-9a62-546d-b6e2-79b2e2968bcf,premierrivercruises.com,1026.9305
What is the longest river in the U.S.?,clueweb12-1803wb-08-18490,b8259c0f-ea47-58e5-b6db-ecf7c64203f1,premierrivercruises.com,1026.7178
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0406wb-68-15515,f3a0a2e1-3e96-5659-af11-70d6439ab601,www.arborteas.com,3806.3564
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0406wb-62-30523,a273f515-3c53-5042-a543-9a9fb2024d58,www.arborteas.com,1595.7736
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0406wb-64-24933,85f3381d-98ab-5c41-b930-4f89e6371d1d,www.arborteas.com,1430.3319
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-1006wb-02-18987,5979c7d6-2bb7-5aaa-8361-c72e42d03ecf,nutritionfacts.org,2340.6519
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-1306wb-00-08922,153a2d12-e151-5210-9680-5912ff00d16d,www.tea.co.uk,2152.752
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-1306wb-44-27172,86c6db75-a3f8-5117-a6a0-877f01e417b8,www.tea.co.uk,1884.5493
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-1306wb-09-00836,99fde93b-19ea-5b10-bec2-488086881e7c,www.tea.co.uk,1823.8962
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-1100tw-28-16509,43058665-f64e-597c-adb4-08af903aa5d9,www.tea.co.uk,1140.2458
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-1714wb-35-25150,cc6f8fa6-d2b2-56db-b4cb-9153b01f5d20,www.whfoods.org,2054.9363
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0011wb-86-27544,3e94479a-4b21-51a1-8dda-1b2ae1aedcd0,whfoods.org,2053.5564
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0607wb-15-00350,4599dd32-a654-56cf-9aa3-f704d0b55e6c,www.whfoods.com,2053.5525
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0200wb-51-13773,17356d92-1e89-5413-8c09-299422aab36e,www.holisticchineseherbs.com,1870.0938
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0509wb-89-02848,53ecdc54-ef6a-5fb5-809e-c212df78923c,www.holisticchineseherbs.com,1340.4854
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0508wb-75-27785,a934e90c-b9e4-552b-be54-01779e9863f2,www.holisticchineseherbs.com,799.8348
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0508wb-29-21604,2e5f0d2e-1463-59b2-b682-0a0936ff6dc4,www.holisticchineseherbs.com,754.0606
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0508wb-29-21603,065c5701-8d37-59c9-997b-5204662fe814,www.holisticchineseherbs.com,753.49036
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0202wb-10-29396,224822a7-90d4-52c9-9912-ffb7a50c883d,www.holisticchineseherbs.com,748.2518
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0202wb-10-29395,460aff4c-05e6-5dd8-a6d5-cb755495dcb7,www.holisticchineseherbs.com,747.46924
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0201wb-76-00163,35e831a8-7f43-5b8a-a337-cc06f68bcf38,www.holisticchineseherbs.com,595.7874
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0205wb-24-11195,6566d66d-a3f0-56bd-b315-c9d1b3258f22,www.metrotea.com,1828.1794
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0602wb-96-07365,f1f8c7fe-3429-5b2b-8bd4-5f8dc0fb820a,www.the-color-of-tea.com,1749.9867
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0602wb-58-24867,b3b4093a-69b3-5485-b8be-9f36fb1a17f3,www.luckyvitamin.com,1724.161
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0713wb-38-13773,830821d1-0698-5fba-bfa1-d36fe2740069,healthylazy.tribe.net,1710.5336
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0919wb-50-06941,9b491785-c4ce-5cf1-947a-c81ca4dd83d8,www.worstedwitch.com,1661.6326
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0111wb-51-26137,5e3898b5-3cab-513f-bed9-43429077cff8,www.imperialteagarden.com,1639.5756
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0204wb-50-08373,050765fc-1d73-565d-8c0c-18df6f457376,www.lifescript.com,1624.5114
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-1217wb-93-04783,13646c75-cc34-5dde-b412-fb09c10616bf,www.libotero.com,1615.2234
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0201wb-09-06281,53ccde93-a72e-5cfd-bc27-1d4616ce48a4,www.hotelfandb.com,1585.7589
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0001wb-27-24605,200ef502-0310-5136-a2ed-3a40a2c0cd84,coffeetea.about.com,1584.0487
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-1608wb-74-13164,5d263b6e-c0f3-5ac5-af9a-3f324dea7b45,www.teageek.net,1542.7715
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-1020wb-66-06020,0980fb31-166c-56f4-bb26-da9778ba4bce,www.teagarden.com,1523.0970000000002
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-1502wb-36-26136,526d9065-a118-5fbf-8eb0-1dd2e9c46f1f,bonteavant.com,1514.8981
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0900tw-01-17435,8afcce12-8e21-57c6-b98e-caaf68f007dc,www.huffingtonpost.com,974.87646
"Which is healthiest: coffee, green tea or black tea and why?",clueweb12-0400tw-92-03740,84ab803a-cdab-569e-8b0e-a3363576b371,www.huffingtonpost.com,765.4580000000001
